City,County,State,City Latitude,City Longitude,Closest Airport,Closest Airport ICAO,Distance to Airport KM,Distance to Airport Miles
Adrian,Oldham,TX,35.2742,-102.6671,Rick Husband Amarillo International Airport,KAMA,87.48964546324261,54.363545989069614
Sanborn,Barnes,ND,46.9428,-98.2238,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,449.60619495195283,279.3723408847289
Christine,Richland,ND,46.5752,-96.8067,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,335.91823061760306,208.72991406073675
Taylor,Stark,ND,46.9018,-102.4222,Billings Logan International Airport,KBIL,485.10152768688,301.4281183806298
Woodland Hills,Otoe,NE,40.7511,-96.421,Kansas City International Airport,KMCI,217.36369202923422,135.06353815263572
Cranberry Lake,St. Lawrence,NY,44.2063,-74.8426,Syracuse Hancock International Airport,KSYR,158.6226509822194,98.56354698800284
Claremont,Richland,IL,38.7176,-87.973,Indianapolis International Airport,KIND,182.3909408206196,113.33247776683739
Scotland,Greene,IN,38.909,-86.9048,Indianapolis International Airport,KIND,104.09473159345619,64.68146828390378
Haivana Nakya,Pima,AZ,32.0051,-111.7124,Tucson International Airport / Morris Air National Guard Base,KTUS,73.98819011133908,45.9741304753109
Moore,Butte,ID,43.7343,-113.3675,Salt Lake City International Airport,KSLC,346.9394979352252,215.5782121594084
Tyaskin,Wicomico,MD,38.3193,-75.8738,Baltimore/Washington International Thurgood Marshall Airport,KBWI,117.51150686138764,73.01826603226867
Kettlersville,Shelby,OH,40.4389,-84.2597,James M Cox Dayton International Airport,KDAY,59.75425962516398,37.129576008399695
Montreal,Camden,MO,37.9702,-92.588,St Louis Lambert International Airport,KSTL,211.87292049814886,131.65173085743936
Leslie,Franklin,MO,38.4179,-91.2312,St Louis Lambert International Airport,KSTL,83.40503382294335,51.8254859526029
Glen Echo Park,St. Louis,MO,38.7009,-90.2965,St Louis Lambert International Airport,KSTL,8.300917974115567,5.157951362677759
Ware Place,Greenville,SC,34.6266,-82.3881,Greenville Spartanburg International Airport,KGSP,33.678613337146125,20.926920383638492
Cataract,Monroe,WI,44.0866,-90.8384,Rochester International Airport,KRST,134.38037772249442,83.50009656187963
Quemado,Maverick,TX,28.947,-100.6237,San Antonio International Airport,KSAT,218.92640177687224,136.03456098377723
Round Mountain,Blanco,TX,30.4298,-98.3609,Austin Bergstrom International Airport,KAUS,71.30510313297957,44.306937499863274
Binford,Griggs,ND,47.5604,-98.3456,Duluth International Airport,KDLH,471.4567552127037,292.94964973462396
Grandin,Cass,ND,47.2367,-97.0033,Duluth International Airport,KDLH,367.0452306440953,228.07133541959826
Mason City,Custer,NE,41.2221,-99.2988,Kansas City International Airport,KMCI,443.93454865362867,275.84814321836365
Kennerdell,Venango,PA,41.2787,-79.8219,Erie International Tom Ridge Field,KERI,94.10281928455527,58.47278174222725
Utica,Venango,PA,41.436,-79.9592,Erie International Tom Ridge Field,KERI,74.12752831581989,46.060711222634986
Hillsboro,Loudoun,VA,39.1987,-77.7239,Washington Dulles International Airport,KIAD,36.53219353568079,22.700052935898217
Keller,Accomack,VA,37.6212,-75.7644,Newport News Williamsburg International Airport,KPHF,84.29103537276403,52.37602179881683
East Shore,Plumas,CA,40.2451,-121.0768,Reno Tahoe International Airport,KRNO,139.1239906743302,86.44764103409737
Valley Springs,Boone,AR,36.1537,-92.9896,Tulsa International Airport,KTUL,260.1998106983492,161.68066861340608
Tupelo,Jackson,AR,35.391,-91.2298,Memphis International Airport,KMEM,120.25387255085572,74.72229309157228
Griffin,Posey,IN,38.2043,-87.915,Louisville Muhammad Ali International Airport,KSDF,190.46098417045474,118.34697028717646
Dunreith,Henry,IN,39.8028,-85.4366,Indianapolis International Airport,KIND,73.93760033156646,45.94269544314585
Barnes City,Mahaska,IA,41.5071,-92.4696,Des Moines International Airport,KDSM,99.40770086262789,61.76908237425213
Lambs Grove,Jasper,IA,41.7008,-93.0793,Des Moines International Airport,KDSM,51.95412039943332,32.282794137540364
Oakville,Louisa,IA,41.0982,-91.0436,Quad City International Airport,KMLI,59.36730250977407,36.88913200126132
Maish Vaya,Pima,AZ,32.1703,-112.1342,Tucson International Airport / Morris Air National Guard Base,KTUS,112.78652221572392,70.08229665301103
Gregory,Rogers,OK,36.1697,-95.5742,Tulsa International Airport,KTUL,28.35211299372955,17.617186473449323
Steely Hollow,Cherokee,OK,35.9887,-94.9578,Tulsa International Airport,KTUL,86.78007977107266,53.92264230344715
Sarahsville,Noble,OH,39.8076,-81.4692,John Glenn Columbus International Airport,KCMH,123.18986962930018,76.54663711940181
Glenford,Perry,OH,39.8863,-82.3202,John Glenn Columbus International Airport,KCMH,50.2964132909681,31.252742682304795
Linndale,Cuyahoga,OH,41.4449,-81.7669,Cleveland Hopkins International Airport,KCLE,7.835647936276939,4.8688459609419255
Renick,Randolph,MO,39.3419,-92.4109,St Louis Lambert International Airport,KSTL,188.18368785855117,116.93192394509337
Miami,Saline,MO,39.3224,-93.2258,Kansas City International Airport,KMCI,128.05668087097746,79.57073346081631
Palisade,Aitkin,MN,46.7126,-93.4895,Duluth International Airport,KDLH,99.72678093950493,61.96734954451731
Lehigh,Marion,KS,38.3745,-97.3022,Kansas City International Airport,KMCI,246.5526162772208,153.20069503931623
Milton,Sumner,KS,37.4432,-97.7694,Tulsa International Airport,KTUL,217.25130270792482,134.9937026651865
Garfield,Pawnee,KS,38.077,-99.2445,Tulsa International Airport,KTUL,363.48904420448133,225.86162358419162
Louise,Humphreys,MS,32.9813,-90.5904,Jackson-Medgar Wiley Evers International Airport,KJAN,88.7271203912196,55.132477270036595
Grand Marsh,Adams,WI,43.8852,-89.7072,Austin Straubel International Airport,KGRB,142.3816900259672,88.47188158946328
Newald,Forest,WI,45.7396,-88.7004,Austin Straubel International Airport,KGRB,146.5081928971788,91.03597163035145
Makena,Maui,HI,20.631,-156.4252,Daniel K Inouye International Airport,PHNL,173.5020995190771,107.80920778068835
Horseshoe Beach,Dixie,FL,29.4499,-83.2818,Tampa International Airport,KTPA,179.46438877050684,111.51400260759637
Melvin,McCulloch,TX,31.1993,-99.5809,San Antonio International Airport,KSAT,213.68908895404633,132.7802456302825
Villarreal,Starr,TX,26.3072,-98.6443,Corpus Christi International Airport,KCRP,198.21111063130678,123.16267566630785
Shongaloo,Webster,LA,32.9416,-93.2955,Jackson-Medgar Wiley Evers International Airport,KJAN,309.53905654710144,192.3386550135403
Marietta,Robeson,NC,34.3681,-79.1249,Raleigh Durham International Airport,KRDU,170.63076582985047,106.02504372061318
New Baltimore,Somerset,PA,39.9835,-78.7724,Pittsburgh International Airport,KPIT,136.232504441225,84.65095476364931
Orrville,Dallas,AL,32.3068,-87.2454,Birmingham-Shuttlesworth International Airport,KBHM,147.02219856891244,91.35535995140341
Washington,Hempstead,AR,33.773,-93.6833,Dallas Fort Worth International Airport,KDFW,326.5081085748505,202.88273523488516
Sauget,St. Clair,IL,38.5845,-90.1611,St Louis Lambert International Airport,KSTL,25.73526068842378,15.99114981627871
Pilot Mound,Boone,IA,42.1593,-94.0183,Des Moines International Airport,KDSM,75.4989294593315,46.91286039686017
Cowlic,Pima,AZ,31.8048,-111.9877,Tucson International Airport / Morris Air National Guard Base,KTUS,104.85868690507395,65.15616811263008
Ringgold,Washington,MD,39.7091,-77.569,Washington Dulles International Airport,KIAD,85.57545423953799,53.17412269136681
San Mar,Washington,MD,39.5524,-77.6406,Washington Dulles International Airport,KIAD,69.44326788518099,43.15004669773637
Pleasant Plain,Warren,OH,39.2784,-84.112,Cincinnati Northern Kentucky International Airport,KCVG,54.29486545101439,33.73726569913535
Newtown,Sullivan,MO,40.3762,-93.3336,Des Moines International Airport,KDSM,131.68146572726164,81.82307037670743
Melvin,Sanilac,MI,43.1864,-82.8617,MBS International Airport,KMBS,105.73011691874868,65.69764962594317
Twining,Arenac,MI,44.1131,-83.8075,MBS International Airport,KMBS,68.1080405084864,42.3203748604068
White Cloud,Doniphan,KS,39.9743,-95.2989,Kansas City International Airport,KMCI,90.39561144281248,56.16922955695412
Roslyn,Day,SD,45.4965,-97.4932,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,341.5935239029461,212.2563778598023
Hanover,Rock,WI,42.6389,-89.1708,Chicago Rockford International Airport,KRFD,49.68373916442621,30.87204462508651
Fidelis,Santa Rosa,FL,30.9343,-87.0246,Gulfport Biloxi International Airport,KGPT,204.21612679472514,126.89401976579052
Pueblito,Rio Arriba,NM,36.0727,-106.0811,Albuquerque International Sunport,KABQ,124.34425944005086,77.26394170137573
Hilltop,Frio,TX,28.6938,-99.1761,San Antonio International Airport,KSAT,115.88763539750528,72.00923907211033
Lisbon,Claiborne,LA,32.7893,-92.8672,Jackson-Medgar Wiley Evers International Airport,KJAN,266.96250965511695,165.88281497941162
Lowell Point,Kenai Peninsula,AK,60.0629,-149.4898,Ted Stevens Anchorage International Airport,PANC,126.64002453851771,78.69046401552819
Seven Hills,Boulder,CO,40.0361,-105.3323,Denver International Airport,KDEN,59.45323569072911,36.942528405031176
Pike,Sierra,CA,39.4278,-120.9996,Sacramento International Airport,KSMF,96.12239907390182,59.72769045942926
McDougal,Clay,AR,36.4365,-90.3907,Memphis International Airport,KMEM,159.45624888068076,99.08152071448727
Burdette,Mississippi,AR,35.8153,-89.9457,Memphis International Airport,KMEM,85.98853743996467,53.43080069531578
Casa,Perry,AR,35.0253,-93.0448,Memphis International Airport,KMEM,279.33984728601877,173.57373611593022
Sedgwick,Lawrence,AR,35.9753,-90.8678,Memphis International Airport,KMEM,131.4005643761998,81.64852636711653
Old Mill Creek,Lake,IL,42.4322,-87.9786,Chicago O'Hare International Airport,KORD,50.80306365360152,31.567560626114762
Woolsey,Fayette,GA,33.3627,-84.4113,Hartsfield Jackson Atlanta International Airport,KATL,30.507259828332757,18.95633264824292
Haverhill,Marshall,IA,41.9442,-92.9606,Des Moines International Airport,KDSM,74.01274886969816,45.98939058046299
Orlando,Logan,OK,36.1355,-97.3653,Tulsa International Airport,KTUL,132.7881939761065,82.51075943676607
Hunter,Garfield,OK,36.5637,-97.6624,Tulsa International Airport,KTUL,163.94775589992727,101.8724138208449
Sedgewickville,Bollinger,MO,37.5146,-89.9061,St Louis Lambert International Airport,KSTL,143.0979826293213,88.91696518396054
Winton,St. Louis,MN,47.9284,-91.8004,Duluth International Airport,KDLH,124.36550514053054,77.27714316777764
Muscotah,Atchison,KS,39.5535,-95.5204,Kansas City International Airport,KMCI,74.88871457337902,46.53369044091801
Lavina,Golden Valley,MT,46.295,-108.9388,Billings Logan International Airport,KBIL,62.20103958048675,38.64993460537455
Winstonville,Bolivar,MS,33.9123,-90.7529,Memphis International Airport,KMEM,144.40448465968794,89.72878791837189
Silverstreet,Newberry,SC,34.2177,-81.7146,Greenville Spartanburg International Airport,KGSP,88.41042491838319,54.93569182404566
Meadowview Estates,Jefferson,KY,38.2227,-85.6353,Louisville Muhammad Ali International Airport,KSDF,10.309177749929251,6.405826149486839
Morningside,Beadle,SD,44.3662,-98.1835,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,396.77499939060243,246.54455750133792
McIntosh,Corson,SD,45.9213,-101.3491,Billings Logan International Airport,KBIL,556.9890793178861,346.09697260265006
Robeline,Natchitoches,LA,31.6898,-93.3039,George Bush Intercontinental Houston Airport,KIAH,271.65375857520627,168.7978219503862
Selfridge,Sioux,ND,46.0417,-100.9244,Billings Logan International Airport,KBIL,589.6292707526544,366.3786475227018
Pine Hill,Ulster,NY,42.1308,-74.4668,Bradley International Airport,KBDL,148.8402302682656,92.48503249006852
Locustdale,Columbia,PA,40.7786,-76.3735,Philadelphia International Airport,KPHL,139.21070707122496,86.50152410569554
Nottoway Court House,Nottoway,VA,37.1272,-78.0734,Richmond International Airport,KRIC,78.79798464384484,48.962798275727444
Troutdale,Grayson,VA,36.7022,-81.4413,Piedmont Triad International Airport,KGSO,150.45011402958494,93.48536789470003
Cats Bridge,Accomack,VA,37.5491,-75.7797,Newport News Williamsburg International Airport,KPHF,78.28443471055698,48.64369313742044
Nicolaus,Sutter,CA,38.8981,-121.5729,Sacramento International Airport,KSMF,22.593756859708428,14.039109812425258
Rondo,Lee,AR,34.6575,-90.8208,Memphis International Airport,KMEM,88.11753038298846,54.753695595114
Calhoun,Richland,IL,38.6511,-88.044,Indianapolis International Airport,KIND,191.81386932944432,119.18761416188
Dargan,Washington,MD,39.3767,-77.734,Washington Dulles International Airport,KIAD,53.71150705322531,33.37478359147108
Bromide,Johnston,OK,34.418,-96.4949,Dallas Fort Worth International Airport,KDFW,176.45986683619626,109.64707920784747
Stuart,Hughes,OK,34.9011,-96.0995,Tulsa International Airport,KTUL,145.5154174611231,90.41908956631902
Bladensburg,Knox,OH,40.2851,-82.2837,John Glenn Columbus International Airport,KCMH,60.76107469610089,37.755181897205844
Parkdale,Jefferson,MO,38.4801,-90.5283,St Louis Lambert International Airport,KSTL,32.88121430346719,20.431439589202572
Lohman,Cole,MO,38.543,-92.3646,St Louis Lambert International Airport,KSTL,174.72207020726822,108.5672624311745
Frankclay,St. Francois,MO,37.863,-90.6144,St Louis Lambert International Airport,KSTL,100.76737901016693,62.61394721640224
Delavan,Faribault,MN,43.7677,-94.0174,Rochester International Airport,KRST,122.70152013423555,76.24319080763411
Government Camp,Clackamas,OR,45.3022,-121.7528,Portland International Airport,KPDX,73.22880712839309,45.50227175993817
Viola,Kent,DE,39.0429,-75.5714,Baltimore/Washington International Thurgood Marshall Airport,KBWI,95.78107431247983,59.51560108283477
Edmund,Iowa,WI,42.9662,-90.2644,Chicago Rockford International Airport,KRFD,128.3672896880979,79.76373683424103
Rhame,Bowman,ND,46.2347,-103.655,Billings Logan International Airport,KBIL,380.32948828781167,236.3257905327835
Farnam,Dawson,NE,40.7065,-100.2155,Denver International Airport,KDEN,389.5520386697571,242.0564177306734
Starrucca,Wayne,PA,41.8996,-75.4529,Syracuse Hancock International Airport,KSYR,144.9793902829777,90.08601771540219
Rye,Pueblo,CO,37.9215,-104.9322,Denver International Airport,KDEN,216.90340434884718,134.77752864432838
Proberta,Tehama,CA,40.0762,-122.1776,Sacramento International Airport,KSMF,161.60157447191338,100.41456425150218
Hyampom,Trinity,CA,40.6262,-123.4689,Sacramento International Airport,KSMF,268.19181262245223,166.6466684393883
Smithboro,Bond,IL,38.8945,-89.3399,St Louis Lambert International Airport,KSTL,90.70039307006878,56.35861208242033
Butler,Montgomery,IL,39.1975,-89.5322,St Louis Lambert International Airport,KSTL,87.95399133421242,54.65207714012917
Rebecca,Turner,GA,31.8072,-83.4876,Savannah Hilton Head International Airport,KSAV,218.51552321296379,135.77925287746717
Green Mountain,Marshall,IA,42.1019,-92.8196,Des Moines International Airport,KDSM,94.19978469951238,58.533033258477644
Barclay,Queen Anne's,MD,39.1448,-75.8655,Baltimore/Washington International Thurgood Marshall Airport,KBWI,69.299669357344,43.06081870817607
Burkittsville,Frederick,MD,39.3923,-77.6275,Washington Dulles International Airport,KIAD,51.94659713995108,32.27811940076797
Sycamore,Delaware,OK,36.394,-94.716,Tulsa International Airport,KTUL,107.27050089531342,66.65479986592197
Dennis,Delaware,OK,36.5433,-94.8693,Tulsa International Airport,KTUL,98.95062534445923,61.485068811037046
Gene Autry,Carter,OK,34.3151,-97.0385,Dallas Fort Worth International Airport,KDFW,157.70790754776502,97.99515176244381
Negley,Columbiana,OH,40.7927,-80.536,Pittsburgh International Airport,KPIT,42.139138363554444,26.184046971927863
Steen,Rock,MN,43.5143,-96.2631,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,286.1707062307565,177.81823513545262
Woodbine,Dickinson,KS,38.7956,-96.9594,Kansas City International Airport,KMCI,201.78444796077298,125.38304457072306
Ballantine,Yellowstone,MT,45.9511,-108.1428,Billings Logan International Airport,KBIL,34.842384396896016,21.650054203560554
French Camp,Choctaw,MS,33.2931,-89.3993,Jackson-Medgar Wiley Evers International Airport,KJAN,126.1730196890127,78.40028065178545
Sycamore,Jefferson,KY,38.2468,-85.5612,Louisville Muhammad Ali International Airport,KSDF,17.264328084832062,10.7275562592658
Grass Valley,Sherman,OR,45.3591,-120.7841,Portland International Airport,KPDX,143.71903579476987,89.3028697346391
Ronald,Kittitas,WA,47.2338,-121.0335,Seattle Tacoma International Airport,KSEA,99.04038854808707,61.54084508059112
Valley,Stevens,WA,48.173,-117.7244,Spokane International Airport,KGEG,63.11891058951418,39.22027321569913
Packwaukee,Marquette,WI,43.7653,-89.4599,Austin Straubel International Airport,KGRB,132.96582504193907,82.62113426529973
Fort Green Springs,Hardee,FL,27.5876,-81.9402,Sarasota Bradenton International Airport,KSRQ,64.24275770737914,39.91859944794343
Holy Cross,Yukon-Koyukuk,AK,62.1868,-159.8198,Ted Stevens Anchorage International Airport,PANC,529.7311226474006,329.1596633567625
Seldovia Village,Kenai Peninsula,AK,59.453,-151.5905,Ted Stevens Anchorage International Airport,PANC,210.57598089810386,130.8458499418319
Hanover,Hanover,VA,37.7668,-77.3706,Richmond International Airport,KRIC,29.431948518948126,18.28816516955702
Hat Creek,Shasta,CA,40.8101,-121.4809,Reno Tahoe International Airport,KRNO,206.00812154224573,128.00751369245108
Whitley Gardens,San Luis Obispo,CA,35.6571,-120.5068,Norman Y. Mineta San Jose International Airport,KSJC,228.29206114124872,141.8541119818111
Banks,Pike,AL,31.8132,-85.8364,Birmingham-Shuttlesworth International Airport,KBHM,212.6445777651598,132.13121645943068
Old Shawneetown,Gallatin,IL,37.6971,-88.1387,Louisville Muhammad Ali International Airport,KSDF,217.28969825310494,135.01756055116974
Cannelburg,Daviess,IN,38.668,-86.9978,Louisville Muhammad Ali International Airport,KSDF,122.86366694550661,76.34394416632978
Soldier,Monona,IA,41.9842,-95.7802,Des Moines International Airport,KDSM,182.59546300806417,113.45956196387645
Manitou,Tillman,OK,34.5071,-98.9809,Fort Worth Meacham International Airport,KFTW,240.0706220250462,149.1729704924494
Lewisville,Monroe,OH,39.7671,-81.2182,Pittsburgh International Airport,KPIT,116.21159738997808,72.21053972412754
Burgoon,Sandusky,OH,41.2674,-83.2508,Cleveland Hopkins International Airport,KCLE,118.05827949586373,73.35801480028024
Coffey,Daviess,MO,40.1056,-94.0066,Kansas City International Airport,KMCI,108.32147245138975,67.307843322887
Albert,Barton,KS,38.454,-99.0112,Tulsa International Airport,KTUL,373.00366549980237,231.7737352360108
Bern,Nemaha,KS,39.9612,-95.9713,Kansas City International Airport,KMCI,130.53855099722307,81.1128960794057
Corning,Nemaha,KS,39.6566,-96.0289,Kansas City International Airport,KMCI,119.71547542364294,74.38774862255953
Mockingbird Valley,Jefferson,KY,38.27,-85.6815,Louisville Muhammad Ali International Airport,KSDF,11.647696382538246,7.23754307845345
Mission Hill,Yankton,SD,42.9208,-97.2791,Des Moines International Airport,KDSM,335.25633373802117,208.31863040239472
Peever,Roberts,SD,45.5422,-96.956,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,301.5585460911498,187.37979565491307
Lime Ridge,Sauk,WI,43.4676,-90.1577,Chicago Rockford International Airport,KRFD,165.79827486108974,103.02227300836516
Franks Field,Ashland,WI,46.5522,-90.5989,Duluth International Airport,KDLH,125.81490996793973,78.17776158467068
Green Spring,Hampshire,WV,39.5241,-78.6302,Washington Dulles International Airport,KIAD,119.93425623966333,74.52369272074709
Corona,Lincoln,NM,34.2501,-105.597,Albuquerque International Sunport,KABQ,127.626738163534,79.30357944476091
Jolly,Clay,TX,33.8827,-98.3475,Fort Worth Meacham International Airport,KFTW,149.46642952017055,92.8741346706638
Golden Valley,Mercer,ND,47.2901,-102.0652,Billings Logan International Airport,KBIL,521.8910349773952,324.288058673146
Smartsville,Yuba,CA,39.2053,-121.2928,Sacramento International Airport,KSMF,62.287021756929796,38.703361453529574
West Point,Hancock,IL,40.2555,-91.1836,General Wayne A. Downing Peoria International Airport,KPIA,134.02329578512823,83.27821612996007
Huey,Clinton,IL,38.6053,-89.29,St Louis Lambert International Airport,KSTL,95.09849575478394,59.091466425345004
Rose Hill,Mahaska,IA,41.3203,-92.4637,Des Moines International Airport,KDSM,102.78223226194159,63.86591899928136
Randall,Hamilton,IA,42.2372,-93.6026,Des Moines International Airport,KDSM,78.3525818307474,48.686037795269705
Dundee,Delaware,IA,42.5799,-91.5461,Quad City International Airport,KMLI,152.27822775911378,94.62130511655384
De Smet,Benewah,ID,47.141,-116.9113,Spokane International Airport,KGEG,70.94941156233098,44.085921001779475
Eagle Rock,Barry,MO,36.5498,-93.7416,Tulsa International Airport,KTUL,196.10374167725075,121.85321729048331
Wendell,Grant,MN,46.0359,-96.1008,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,258.59516564176766,160.68358838902395
Volin,Yankton,SD,42.9586,-97.1812,Des Moines International Airport,KDSM,330.04073501081587,205.07780756255266
Crumpler,McDowell,WV,37.4262,-81.3313,Piedmont Triad International Airport,KGSO,192.96919434169087,119.90549985112966
Fenwick,Nicholas,WV,38.2289,-80.5807,Piedmont Triad International Airport,KGSO,243.72777644177822,151.44542092095946
Catarina,Dimmit,TX,28.3499,-99.6161,San Antonio International Airport,KSAT,172.53502930362572,107.20829820042908
Weinert,Haskell,TX,33.3234,-99.6736,Lubbock Preston Smith International Airport,KLBB,202.8696663532446,126.05736802551523
Longstreet,De Soto,LA,32.0976,-93.9505,George Bush Intercontinental Houston Airport,KIAH,269.7589489622542,167.62044182741465
Kittrell,Vance,NC,36.2218,-78.4413,Raleigh Durham International Airport,KRDU,49.33078683687794,30.65273021377505
Streeter,Stutsman,ND,46.6576,-99.3568,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,515.0042205047873,320.0087905001243
Rosalie,Thurston,NE,42.0574,-96.5128,Des Moines International Airport,KDSM,243.28695145324758,151.1715049688462
Hortonville,Sullivan,NY,41.7661,-75.0221,Newark Liberty International Airport,KEWR,139.08314165991283,86.42225863299002
Adamsburg,Westmoreland,PA,40.3124,-79.6542,Pittsburgh International Airport,KPIT,52.89484565581218,32.867333718966805
Georgetown,Beaver,PA,40.6417,-80.4994,Pittsburgh International Airport,KPIT,28.02990849015154,17.41697787441565
Wagner,Mifflin,PA,40.6801,-77.3879,Baltimore/Washington International Thurgood Marshall Airport,KBWI,178.21016882223145,110.73466645327255
King and Queen Court House,King and Queen,VA,37.6683,-76.8782,Richmond International Airport,KRIC,42.92235600859031,26.670715859884975
Gargatha,Accomack,VA,37.7905,-75.5819,Newport News Williamsburg International Airport,KPHF,108.7637216185539,67.58264421858678
Camptonville,Yuba,CA,39.4521,-121.0488,Sacramento International Airport,KSMF,96.28300038226281,59.827483487127104
Maeystown,Monroe,IL,38.2267,-90.233,St Louis Lambert International Airport,KSTL,59.255682514809216,36.819774551046024
Keams Canyon,Navajo,AZ,35.8229,-110.2011,Phoenix Sky Harbor International Airport,KPHX,313.0291986734844,194.50732881478143
Ferdinand,Idaho,ID,46.1519,-116.39,Spokane International Airport,KGEG,184.93797125055835,114.91512912152494
Lookeba,Caddo,OK,35.363,-98.3638,Tulsa International Airport,KTUL,241.86709368594964,150.28924624415095
Butlerville,Warren,OH,39.3017,-84.0903,Cincinnati Northern Kentucky International Airport,KCVG,57.17434885594637,35.526493757838026
Des Arc,Iron,MO,37.2837,-90.6354,St Louis Lambert International Airport,KSTL,164.55101185849315,102.24725969972613
St. Francisville,Clark,MO,40.4497,-91.572,Quad City International Airport,KMLI,142.5716003125353,88.58988637212045
Kingston,Meeker,MN,45.1959,-94.3109,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,92.41772845314263,57.42571483020338
St. James,Charlevoix,MI,45.7474,-85.5173,Austin Straubel International Airport,KGRB,248.41006503109986,154.35486020045255
Westphalia,Anderson,KS,38.1818,-95.4908,Kansas City International Airport,KMCI,141.1865468540318,87.72925404254597
Lonepine,Sanders,MT,47.6945,-114.6408,Spokane International Airport,KGEG,216.8381390717099,134.73697468075525
Roosevelt,Klickitat,WA,45.7476,-120.2161,Portland International Airport,KPDX,185.9189525256961,115.52468263363482
Ellison Bay,Door,WI,45.2551,-87.0729,Austin Straubel International Airport,KGRB,119.43505288242808,74.2135021316178
St. George,Tucker,WV,39.1662,-79.6987,Pittsburgh International Airport,KPIT,154.26496335964939,95.85580540074137
Reedy,Roane,WV,38.8996,-81.4264,Rickenbacker International Airport,KLCK,164.30351246359712,102.0934707037203
Palo Pinto,Palo Pinto,TX,32.7692,-98.3007,Fort Worth Meacham International Airport,KFTW,87.88578219495274,54.60969394541642
Benjamin Perez,Starr,TX,26.406,-98.8997,Corpus Christi International Airport,KCRP,205.3861583390253,127.62104367051015
Gloster,De Soto,LA,32.1921,-93.8112,George Bush Intercontinental Houston Airport,KIAH,285.4635058920676,177.3788012123611
Golovin,Nome,AK,64.564,-162.9989,Fairbanks International Airport,PAFA,718.6907363247265,446.57372525897887
Koliganek,Dillingham,AK,59.6971,-157.2258,Ted Stevens Anchorage International Airport,PANC,429.0332988594035,266.5889357522262
Fort Greely,Southeast Fairbanks,AK,63.9678,-145.7148,Fairbanks International Airport,PAFA,139.50960927366333,86.6872533259073
Allakaket,Yukon-Koyukuk,AK,66.5506,-152.627,Fairbanks International Airport,PAFA,291.34951920824966,181.03620036985313
Northwood,Blair,PA,40.6864,-78.2272,Pittsburgh International Airport,KPIT,170.7409802115615,106.09352776323422
Austin,Lander,NV,39.4977,-117.074,Reno Tahoe International Airport,KRNO,231.14411439878978,143.62629573691328
Ward,Boulder,CO,40.0726,-105.5136,Denver International Airport,KDEN,75.3778352689991,46.8376159545003
Benbow,Humboldt,CA,40.0603,-123.7654,Sacramento International Airport,KSMF,240.74123245566247,149.58966850045394
Bluewater,San Bernardino,CA,34.176,-114.264,Phoenix Sky Harbor International Airport,KPHX,223.81706345748017,139.07347730105062
Trinity Center,Trinity,CA,40.9841,-122.7083,Sacramento International Airport,KSMF,271.77671281964865,168.87422217680046
Junction City,Talbot,GA,32.6032,-84.4574,Hartsfield Jackson Atlanta International Airport,KATL,114.95252341457385,71.42818741714186
Aurora,Buchanan,IA,42.6194,-91.7295,Rochester International Airport,KRST,156.30811199573873,97.12535912052657
Little Sioux,Harrison,IA,41.8082,-96.0274,Des Moines International Airport,KDSM,198.72430781114926,123.48156161378319
Woolstock,Wright,IA,42.5648,-93.8433,Des Moines International Airport,KDSM,115.58147544878453,71.81900009738179
Patterson,Madison,IA,41.3485,-93.8771,Des Moines International Airport,KDSM,27.270060292509136,16.944830088028752
Alexander,Franklin,IA,42.8044,-93.4786,Des Moines International Airport,KDSM,142.0780991362092,88.28323895398528
Vincent,Webster,IA,42.5917,-94.0198,Des Moines International Airport,KDSM,121.24088249313606,75.33559264381894
Wahak Hotrontk,Pima,AZ,32.1748,-112.3663,Tucson International Airport / Morris Air National Guard Base,KTUS,134.63198805480778,83.65643997600158
St. Louis,Pottawatomie,OK,35.0812,-96.8598,Tulsa International Airport,KTUL,152.12607462949651,94.5267615438198
Foster,Garvin,OK,34.5941,-97.4928,Dallas Fort Worth International Airport,KDFW,193.3584124929032,120.14734880081025
Fultonham,Muskingum,OH,39.8557,-82.1408,John Glenn Columbus International Airport,KCMH,65.97280168795989,40.99359895220966
Mendon,Chariton,MO,39.5906,-93.1336,Kansas City International Airport,KMCI,139.55409852364562,86.7148976645559
Freistatt,Lawrence,MO,37.0213,-93.8977,Tulsa International Airport,KTUL,199.83215694980126,124.16994716248635
Blue Eye,Stone,MO,36.5149,-93.383,Tulsa International Airport,KTUL,227.06890574998997,141.09407844855818
Lansing,Mower,MN,43.7477,-92.9656,Rochester International Airport,KRST,41.399252530016994,25.724303223679698
Burr Oak,Jewell,KS,39.87,-98.3055,Kansas City International Airport,KMCI,314.2788617383632,195.28383345300085
Circleville,Jackson,KS,39.5095,-95.8555,Kansas City International Airport,KMCI,100.87579884125063,62.68131617694652
